folio;depto;area;s10b_10_01;s10b_10_02;s10b_10_03;s10b_10_04;s10b_10_05;s10b_10_06;s10b_10_07;s10b_10_08;s10b_10_09;s10b_10_10;s10b_10_11;s10b_10_12;s10b_10_13;s10b_10_14;s10b_10_15;s10b_10_16;s10b_10_17;s10b_10_18;s10b_10_19;s10b_10_20;s10b_10_21;s10b_10_22;s10b_10_23;s10b_10_24;s10b_10_25;s10b_10_26;s10b_10_27;s10b_10_28;s10b_11_01;s10b_11_02;s10b_11_03;s10b_11_04;s10b_11_05;s10b_11_06;s10b_11_07;s10b_11_08;s10b_12_01;s10b_12_02;s10b_12_03;s10b_13_01;s10b_13_02;s10b_13_03;s10b_13_04;s10b_13_05;s10b_13_06;s10b_13_07;s10b_13_08;s10b_13_09;s10b_13_10;s10b_13_11;s10b_13_12;s10b_13_13;s10b_13_14;s10b_13_15;s10b_13_16;s10b_13_17;upm;estrato;factor
20560;5;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;543-04163388692-A;23;615
20562;2;1;15;200;0;0;0;10;20;0;0;80;80;0;0;0;0;0;0;0;20;0;0;0;0;0;0;100;0;0;0;180;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;540;0;0;262-06024999196-A;12;182
20566;2;1;50;240;0;40;0;44;50;28;0;0;0;300;80;0;0;0;0;80;20;0;0;0;0;0;0;240;60;230;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;0;450;0;0;262-06024999196-A;12;182
20567;2;1;50;160;0;16;120;30;50;160;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;160;0;0;0;190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;900;0;0;0;0;920;0;0;262-06024999196-A;12;182
20568;2;1;20;120;0;30;0;80;40;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;80;30;0;0;0;220;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;80;80;262-06024999196-A;12;182
20573;7;1;30;150;0;300;0;0;55;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;30;47;100;0;250;0;340;0;0;0;0;0;0;0;0;0;0;0;1300;0;0;0;0;0;0;0;0;0;0;0;0;712-05193999568-A;12;398
20581;7;1;0;200;0;0;0;20;20;10;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;50;400;50;0;0;0;0;0;0;712-05190222108-A;12;398
20582;7;1;0;380;0;0;0;30;50;20;50;0;0;0;500;0;0;0;0;0;0;0;50;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;200;900;50;0;0;0;0;0;0;712-05190222108-A;12;398
20593;2;1;20;150;200;50;0;10;40;0;10;0;0;0;200;0;0;0;0;0;10;0;0;0;0;150;0;0;0;0;0;150;0;55;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;300;1000;0;0;200;0;0;0;0;262-06150170725-A;12;182
20594;2;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;262-06150170725-A;12;182
20595;2;1;25;150;30;50;0;0;25;0;10;0;0;0;100;0;0;0;0;20;10;0;11;0;0;0;200;0;0;0;0;0;0;0;0;0;15;0;120;0;0;0;0;0;0;0;0;0;0;200;1000;0;0;0;0;0;0;0;262-06150170725-A;12;182
20596;2;1;15;15;0;30;0;10;20;0;0;0;0;0;30;0;0;0;0;0;5;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;80;150;0;0;0;0;0;0;0;262-06150170725-A;12;182
20710;3;1;100;0;0;30;100;0;100;0;20;0;0;0;500;0;0;0;0;70;20;300;120;0;0;0;500;60;350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;314-05270107416-A;14;207
20715;7;1;20;400;0;0;0;30;50;0;30;0;0;0;250;100;200;0;200;50;0;500;24;0;0;0;0;50;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;2000;0;0;0;0;0;0;0;711-05269734135-A;11;369
20721;7;1;30;200;0;0;100;50;100;10;60;0;0;0;200;0;0;0;0;100;0;0;50;0;0;0;0;150;20;0;0;0;50;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;200;1000;0;0;0;0;0;0;0;711-05269734135-A;11;369
20726;2;1;30;100;0;0;0;0;30;0;0;0;0;0;0;0;200;0;100;0;20;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;500;300;0;0;0;0;0;0;0;263-06123134429-A;13;241
20727;2;1;0;20;0;0;0;0;10;0;9;0;0;0;0;30;240;0;150;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;263-06120977752-A;13;221
20729;2;1;50;0;0;0;0;0;20;0;13;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;200;130;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;200;200;0;0;0;0;0;0;0;263-06120977752-A;13;221
20734;2;1;20;50;0;0;0;0;30;30;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;263-06120977752-A;13;221
20738;8;2;30;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;851-10341108445-D;21;308
20742;8;2;100;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;851-10341108445-D;21;308
20749;8;2;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;851-10341108445-D;21;308
20753;8;2;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;20;0;0;0;0;80;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;851-10341108445-D;21;308
20779;6;1;50;1200;0;0;0;0;60;65;10;0;0;0;0;0;0;0;0;0;10;0;10;0;0;0;50;180;0;0;0;1000;0;0;0;0;0;0;0;70;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;180;0;0;613-02977890610-A;13;175
20783;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;851-10341108445-D;21;308
20786;8;2;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;851-10341108445-D;21;308
20790;8;2;50;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;851-10341108445-D;21;308
20793;8;2;5;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;851-10341108445-D;21;308
20839;3;1;70;120;12;0;0;0;60;20;50;0;0;0;160;0;0;0;0;0;0;0;0;0;0;0;100;100;0;0;0;200;0;500;0;0;0;0;0;0;600;0;0;0;1000;0;0;0;0;800;1600;0;0;0;0;0;0;0;313-05186447317-A;13;214
20848;2;1;15;250;50;0;0;0;12;15;0;0;0;0;200;0;0;0;0;25;10;0;25;0;0;0;0;200;0;0;0;0;100;100;0;0;0;0;0;0;10;0;0;0;250;0;0;0;0;1000;1200;100;0;0;150;0;0;0;263-06116235961-A;13;221
20855;2;1;40;80;0;15;0;0;45;0;20;0;0;0;0;0;80;0;0;70;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;80;0;0;262-06035392073-A;12;182
20858;2;1;18;20;0;10;0;0;10;0;0;0;0;0;0;10;40;0;40;0;0;0;6;0;0;0;0;20;0;0;0;0;0;100;0;0;28;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;262-06035392073-A;12;182
20860;3;1;20;150;40;20;30;10;50;10;0;0;0;100;100;0;220;28;150;50;10;0;20;0;0;0;0;50;25;0;0;50;80;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;10;0;0;0;0;0;0;314-05191431653-A;14;207
20863;3;1;50;200;0;20;0;10;0;10;0;0;50;80;20;0;0;0;0;0;10;0;0;0;0;0;0;150;0;0;0;50;150;0;0;0;0;0;0;0;0;0;0;0;150;14148;0;0;390;170;40;0;0;0;0;0;0;0;314-05191431653-A;14;207
20868;3;1;10;20;0;0;0;0;10;10;0;0;0;0;0;0;20;5;30;0;5;0;10;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;314-05191431653-A;14;207
20870;3;1;20;250;0;0;0;0;40;0;20;0;0;0;0;200;400;0;100;100;30;0;0;0;0;0;0;500;50;0;0;0;0;600;0;0;0;0;0;0;0;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2500;0;314-05191431653-A;14;207
20871;2;1;10;150;0;0;0;0;15;0;20;0;0;0;150;0;36;10;0;0;2;0;6,5;0;0;0;0;50;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;0;120;0;0;6;0;0;262-06024999196-A;12;182
20874;3;1;40;200;0;40;0;40;100;0;50;0;0;0;0;0;500;0;0;50;15;0;40;0;0;20;0;200;0;0;0;200;0;100;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;200;200;80;0;0;0;0;0;0;314-05191431653-A;14;207
20884;3;1;30;270;0;15;0;30;30;40;30;0;0;0;80;0;0;0;0;40;0;0;0;0;0;0;0;150;0;180;0;0;0;0;0;0;0;0;20;0;50;0;0;0;0;500;0;0;0;0;600;0;0;0;0;0;0;0;313-05208225457-A;13;214
20885;3;1;200;0;0;20;0;150;100;80;15;0;0;0;0;0;0;0;0;50;20;0;0;0;0;0;200;150;0;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24000;0;0;0;200;1000;0;0;0;0;0;0;0;313-05208225457-A;13;214
20886;3;1;80;300;0;20;0;80;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;313-05208225457-A;13;214
20887;3;1;130;30;0;0;0;0;50;20;0;0;0;20;180;0;200;0;300;200;0;0;0;0;0;0;0;300;0;270;0;0;140;0;0;12;160;0;0;0;0;0;1000;0;200;0;0;0;0;500;800;0;0;0;0;0;0;0;313-05208225457-A;13;214
20929;7;1;185;560;0;0;300;100;0;0;15;0;0;100;150;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;700;0;0;712-05230438375-A;12;398
20938;2;1;40;80;0;10;0;10;50;10;10;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;150;0;0;0;0;0;0;0;1350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;261-06149000854-A;11;190
20939;2;1;20;200;0;0;100;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;261-06149000854-A;11;190
20940;2;1;50;240;0;0;0;10;50;10;10;0;0;0;120;0;0;0;0;0;20;0;50;0;0;0;0;80;20;0;0;100;50;0;0;10;0;0;0;0;0;500;25;0;0;0;0;0;0;100;600;0;0;0;0;0;0;0;261-06149000854-A;11;190
20941;2;1;30;40;0;0;0;0;50;10;30;0;0;0;60;0;200;0;0;0;10;0;0;0;0;0;0;40;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;700;0;0;0;200;400;0;0;0;0;0;0;0;261-06149000854-A;11;190
21026;2;2;6;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241-06344869148-D;21;854
21027;2;2;60;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;50;50;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241-06344869148-D;21;854
21028;2;2;20;200;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;200;200;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241-06344869148-D;21;854
21029;2;2;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;10;0;0;0;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241-06344869148-D;21;854
21041;4;2;25;24;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443-04151672509-A;22;232
21045;4;2;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;301;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;20;0;0;0;0;0;0;443-04151672509-A;22;232
21050;4;2;40;24;0;0;0;0;25;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;100;0;0;0;0;0;0;0;443-04151672509-A;22;232
21053;4;2;10;12;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;443-04151672509-A;22;232
21061;4;2;12;0;24;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443-04151672509-A;22;232
21067;4;2;20;0;120;5;0;0;30;25;15;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443-04151672509-A;22;232
21069;4;2;0;0;200;0;0;0;60;10;150;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;100;100;54;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443-04151672509-A;22;232
21071;4;2;10;0;0;0;0;0;40;0;40;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;100;0;0;0;0;480;500;0;0;0;0;0;0;0;443-04151672509-A;22;232
21078;4;2;5;5;5;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443-04151672509-A;22;232
21080;4;2;10;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443-04151672509-A;22;232
21083;4;2;50;60;90;0;0;0;100;16;0;0;0;0;0;0;0;0;0;300;0;0;20;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443-04151672509-A;22;232
21199;2;1;50;150;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;262-06024999196-A;12;182
21200;2;1;30;50;50;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;262-06024999196-A;12;182
21201;2;1;80;150;100;0;0;0;0;0;0;0;0;0;50;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;300;0;0;0;0;0;0;0;262-06024999196-A;12;182
21202;2;1;10;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;50;0;0;0;0;0;0;0;262-06024999196-A;12;182
21208;1;1;40;400;0;16;0;0;35;16;20;0;0;0;0;0;0;0;0;100;0;0;40;0;0;0;0;0;0;165;0;0;0;0;0;0;0;0;29;0;80;0;0;0;0;0;0;150;0;0;0;0;0;0;0;700;0;0;114-00418288087-A;14;467
21327;3;1;45;30;0;0;0;0;25;0;0;0;0;0;0;0;280;0;180;120;55;0;0;0;0;0;200;80;0;180;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;314-05240850881-A;14;207
21328;3;1;45;15;0;24;0;0;25;130;0;0;0;0;0;0;0;0;0;30;20;25;0;0;0;0;50;50;200;0;0;0;0;0;50;0;15;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;314-05240850881-A;14;207
21329;3;1;20;30;0;0;0;0;15;0;0;0;0;0;0;0;280;0;200;50;10;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;314-05240850881-A;14;207
21330;3;1;38;50;0;25;150;0;18;0;30;0;540;0;200;0;0;0;0;80;20;0;0;0;0;0;50;60;200;0;0;0;120;300;0;0;15;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;314-05240850881-A;14;207
21335;3;1;15;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;312-05210955928-A;12;189
21337;5;2;5;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;541-04386053324-D;21;624
21338;5;2;10;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;120;0;0;0;0;0;0;0;541-04386053324-D;21;624
21345;5;2;5;0;35;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;541-04386053324-D;21;624
21347;5;2;15;0;20;0;0;0;0;0;0;0;0;0;0;0;12;7;0;0;0;0;0;0;0;0;0;30;0;0;0;0;100;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;541-04386053324-D;21;624
21355;3;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;313-05208225457-A;13;214
21356;3;1;50;300;0;0;0;0;50;14;10;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;25;0;0;0;0;0;0;313-05208225457-A;13;214
21357;3;1;65;350;0;80;0;0;70;14;35;0;0;0;100;0;0;0;0;22;32;0;60;0;0;0;0;0;30;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;200;150;0;0;0;0;0;0;313-05208225457-A;13;214
21358;3;1;5;150;0;0;0;0;10;7;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;50;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;100;0;313-05208225457-A;13;214
21361;3;1;15;60;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;314-05223343972-A;14;225
21362;3;1;60;250;80;30;0;0;120;0;0;0;0;0;300;0;840;0;420;0;0;0;68;0;0;750;0;60;199;0;0;0;0;0;0;0;45;0;2000;0;12;0;0;0;0;0;0;0;0;0;350;0;0;0;0;32;0;0;314-05223343972-A;14;225
21363;3;1;0;0;0;0;0;0;0;0;15;0;0;0;0;175;300;0;140;60;0;300;55;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;314-05223343972-A;14;225
21368;3;1;0;20;0;10;0;0;30;0;10;0;10;0;150;0;80;0;0;7;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;314-05223343972-A;14;225
21372;6;1;40;0;0;0;0;0;50;40;80;0;0;0;0;30;300;0;200;50;60;0;0;0;0;0;0;150;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;623-02610861805-A;13;175
21461;7;1;136;48;0;0;0;0;19;16;0;0;0;48;384;0;0;0;0;0;0;0;0;0;0;0;0;150;0;199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;900;410;170;0;0;0;320;0;0;712-05244710103-A;12;398
21469;7;1;30;56;0;30;0;0;25;0;25;0;0;0;0;280;420;0;0;240;50;70;60;0;0;0;1120;320;0;0;0;250;200;280;0;0;280;0;0;0;0;7000;0;0;80;0;0;0;0;70;30;0;0;0;0;55;0;0;712-05244710103-A;12;398
21472;2;2;50;0;0;0;0;0;25;0;20;0;0;0;0;0;200;0;0;60;0;25;7;0;0;0;70;70;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280;0;0;241-06344869148-D;21;854
21473;2;2;50;300;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241-06344869148-D;21;854
21474;2;2;25;115;0;0;0;0;10;0;0;0;0;0;0;0;20;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241-06344869148-D;21;854
21475;2;2;23;250;200;0;0;0;50;0;10;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;150;100;0;0;0;0;0;300;0;0;0;0;0;400;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241-06344869148-D;21;854
21492;1;2;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151-03629670044-D;21;429
21495;1;2;50;0;52;0;0;0;30;70;0;0;0;0;60;0;0;0;0;0;0;0;40;0;0;0;0;50;0;0;0;400;200;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;151-03629670044-D;21;429
21502;1;2;0;0;52;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;310;1200;0;0;0;0;0;0;0;151-03629670044-D;21;429
21518;1;2;120;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;120;80;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;500;0;0;0;0;0;0;0;151-03629670044-D;21;429
21529;1;2;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143-03440823447-D;23;322
21532;6;1;50;0;0;50;0;0;40;10;20;0;0;0;200;0;0;0;0;60;0;0;50;0;0;0;180;150;0;0;0;150;200;200;0;0;0;0;0;100;50;0;0;0;100;0;0;0;0;400;500;300;0;0;0;0;0;0;623-02610861805-A;13;175
21537;6;1;100;50;0;0;0;0;150;30;20;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;40;150;0;0;0;200;0;0;0;0;50;0;200;180;70;0;150;0;60;0;0;0;0;200;400;0;0;0;0;0;0;0;623-02610861805-A;13;175
21544;6;1;50;0;200;0;0;0;50;100;60;0;0;0;0;50;80;0;0;80;20;0;30;0;0;0;0;160;0;0;0;400;200;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;2000;0;622-03022252602-A;12;139
21549;6;1;84;240;0;0;0;0;30;0;0;0;0;0;0;0;250;0;0;400;80;300;300;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;622-03022252602-A;12;139
21551;1;1;30;100;0;36;0;0;0;0;50;0;0;0;0;0;24;0;0;7;6;0;44;200;0;0;0;160;30;155;200;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;200;0;0;0;0;0;2500;0;700;0;0;114-00417945098-A;14;467
21553;1;1;0;30;0;0;0;0;10;0;15;0;0;0;0;0;300;0;150;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12000;0;150;0;0;0;0;0;0;0;1200;0;0;114-00417945098-A;14;467
